animal,simulation,beta,trialn,phase,phase_coded,paired_unpaired,acquisition_duration,devaluation_context,press_lever,consume_pellet,post_final_c1,post_final_c2,post_final_c3,post_final_c4,post_final_c5,post_final_c6,post_final_c7,post_final_c8,post_final_c9,post_final_c10
1,14,5.358151767,16,acquisition,1,unpaired,extended,chamber,1,1,1,1.62E-12,0,0,0,0,0,0,0,0
1,14,5.358151767,17,acquisition,1,unpaired,extended,chamber,1,1,1,1.42E-12,0,0,0,0,0,0,0,0
1,14,5.358151767,18,acquisition,1,unpaired,extended,chamber,1,1,1,1.26E-12,0,0,0,0,0,0,0,0
1,14,5.358151767,19,acquisition,1,unpaired,extended,chamber,1,1,1,1.13E-12,0,0,0,0,0,0,0,0
1,14,5.358151767,20,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.30E-11,0,0,0,0,0,0,0,0
1,14,5.358151767,21,acquisition,1,unpaired,extended,chamber,1,1,1,9.46E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,22,acquisition,1,unpaired,extended,chamber,1,1,1,8.63E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,23,acquisition,1,unpaired,extended,chamber,1,1,1,7.93E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,24,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.02E-11,0,0,0,0,0,0,0,0
1,14,5.358151767,25,acquisition,1,unpaired,extended,chamber,0,NaN,1,7.32E-12,0,0,0,0,0,0,0,0
1,14,5.358151767,26,acquisition,1,unpaired,extended,chamber,1,1,1,6.52E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,27,acquisition,1,unpaired,extended,chamber,1,1,1,6.08E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,28,acquisition,1,unpaired,extended,chamber,1,1,1,5.69E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,29,acquisition,1,unpaired,extended,chamber,1,1,1,5.35E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,30,acquisition,1,unpaired,extended,chamber,1,1,1,5.04E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,31,acquisition,1,unpaired,extended,chamber,1,1,1,4.76E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,32,acquisition,1,unpaired,extended,chamber,1,1,1,4.51E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,33,acquisition,1,unpaired,extended,chamber,1,1,1,4.28E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,34,acquisition,1,unpaired,extended,chamber,1,1,1,4.07E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,35,acquisition,1,unpaired,extended,chamber,1,1,1,3.88E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,36,acquisition,1,unpaired,extended,chamber,1,1,1,3.71E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,37,acquisition,1,unpaired,extended,chamber,1,1,1,3.55E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,38,acquisition,1,unpaired,extended,chamber,1,1,1,3.40E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,39,acquisition,1,unpaired,extended,chamber,1,1,1,3.27E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,40,acquisition,1,unpaired,extended,chamber,1,1,1,3.14E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,41,acquisition,1,unpaired,extended,chamber,1,1,1,3.02E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,42,acquisition,1,unpaired,extended,chamber,1,1,1,2.91E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,43,acquisition,1,unpaired,extended,chamber,1,1,1,2.81E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,44,acquisition,1,unpaired,extended,chamber,1,1,1,2.71E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,45,acquisition,1,unpaired,extended,chamber,1,1,1,2.62E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,46,acquisition,1,unpaired,extended,chamber,1,1,1,2.54E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,47,acquisition,1,unpaired,extended,chamber,1,1,1,2.46E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,48,acquisition,1,unpaired,extended,chamber,1,1,1,2.39E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,49,acquisition,1,unpaired,extended,chamber,1,1,1,2.31E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,50,acquisition,1,unpaired,extended,chamber,1,1,1,2.25E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,51,acquisition,1,unpaired,extended,chamber,1,1,1,2.19E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,52,acquisition,1,unpaired,extended,chamber,1,1,1,2.13E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,53,acquisition,1,unpaired,extended,chamber,1,1,1,2.07E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,54,acquisition,1,unpaired,extended,chamber,1,1,1,2.01E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,55,acquisition,1,unpaired,extended,chamber,1,1,1,1.96E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,56,acquisition,1,unpaired,extended,chamber,1,1,1,1.91E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,57,acquisition,1,unpaired,extended,chamber,1,1,1,1.87E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,58,acquisition,1,unpaired,extended,chamber,1,1,1,1.82E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,59,acquisition,1,unpaired,extended,chamber,1,1,1,1.78E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,60,acquisition,1,unpaired,extended,chamber,1,1,1,1.74E-13,0,0,0,0,0,0,0,0
1,14,5.358151767,61,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999986986,1.30E-05,0,0,0,0,0,0,0,0
1,14,5.358151767,62,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.99999915,8.50E-07,0,0,0,0,0,0,0,0
1,14,5.358151767,63,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999825,1.75E-07,0,0,0,0,0,0,0,0
1,14,5.358151767,64,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999942,5.80E-08,0,0,0,0,0,0,0,0
1,14,5.358151767,65,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999975,2.48E-08,0,0,0,0,0,0,0,0
1,14,5.358151767,66,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999988,1.25E-08,0,0,0,0,0,0,0,0
1,14,5.358151767,67,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999993,7.01E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,68,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999996,4.28E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,69,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999997,2.78E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,70,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999998,1.90E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,71,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999999,1.35E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,72,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999999,9.89E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,73,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999999,7.46E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,74,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999999,5.76E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,75,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,1,4.54E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,76,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999967,3.26E-08,0,0,0,0,0,0,0,0
1,14,5.358151767,77,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999992,8.23E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,78,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999996,3.65E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,79,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999998,2.04E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,80,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999999,1.29E-09,0,0,0,0,0,0,0,0
1,14,5.358151767,81,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999999,8.81E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,82,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999999,6.36E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,83,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,4.78E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,84,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,3.70E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,85,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,2.94E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,86,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,2.38E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,87,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,1.96E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,88,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,1.64E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,89,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,1.39E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,90,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,1.19E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,91,lever_test,4,unpaired,extended,chamber,1,NaN,1,1.70E-10,0,0,0,0,0,0,0,0
1,14,5.358151767,92,consumption_test,5,unpaired,extended,chamber,NaN,1,1,8.63E-11,0,0,0,0,0,0,0,0
2,14,8.513495938,1,acquisition,1,unpaired,extended,chamber,1,0,1,0,0,0,0,0,0,0,0,0
2,14,8.513495938,2,acquisition,1,unpaired,extended,chamber,1,0,0.999999996,3.53E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,3,acquisition,1,unpaired,extended,chamber,1,0,1,3.85E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,4,acquisition,1,unpaired,extended,chamber,1,0,1,1.05E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,5,acquisition,1,unpaired,extended,chamber,1,0,1,4.32E-11,0,0,0,0,0,0,0,0
2,14,8.513495938,6,acquisition,1,unpaired,extended,chamber,1,0,1,2.25E-11,0,0,0,0,0,0,0,0
2,14,8.513495938,7,acquisition,1,unpaired,extended,chamber,1,1,1,4.74E-11,0,0,0,0,0,0,0,0
2,14,8.513495938,8,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.23E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,9,acquisition,1,unpaired,extended,chamber,1,0,1,7.37E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,10,acquisition,1,unpaired,extended,chamber,1,1,1,1.16E-11,0,0,0,0,0,0,0,0
2,14,8.513495938,11,acquisition,1,unpaired,extended,chamber,1,1,1,7.09E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,12,acquisition,1,unpaired,extended,chamber,0,NaN,1,3.16E-11,0,0,0,0,0,0,0,0
2,14,8.513495938,13,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.08E-11,0,0,0,0,0,0,0,0
2,14,8.513495938,14,acquisition,1,unpaired,extended,chamber,1,1,1,3.74E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,15,acquisition,1,unpaired,extended,chamber,1,1,1,2.88E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,16,acquisition,1,unpaired,extended,chamber,1,1,1,2.31E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,17,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.11E-11,0,0,0,0,0,0,0,0
2,14,8.513495938,18,acquisition,1,unpaired,extended,chamber,1,1,1,1.75E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,19,acquisition,1,unpaired,extended,chamber,1,1,1,1.50E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,20,acquisition,1,unpaired,extended,chamber,1,1,1,1.30E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,21,acquisition,1,unpaired,extended,chamber,1,1,1,1.15E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,22,acquisition,1,unpaired,extended,chamber,1,1,1,1.03E-12,0,0,0,0,0,0,0,0
2,14,8.513495938,23,acquisition,1,unpaired,extended,chamber,1,1,1,9.25E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,24,acquisition,1,unpaired,extended,chamber,1,1,1,8.40E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,25,acquisition,1,unpaired,extended,chamber,1,1,1,7.69E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,26,acquisition,1,unpaired,extended,chamber,1,1,1,7.08E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,27,acquisition,1,unpaired,extended,chamber,1,1,1,6.55E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,28,acquisition,1,unpaired,extended,chamber,1,1,1,6.09E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,29,acquisition,1,unpaired,extended,chamber,1,1,1,5.69E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,30,acquisition,1,unpaired,extended,chamber,1,1,1,5.34E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,31,acquisition,1,unpaired,extended,chamber,1,1,1,5.02E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,32,acquisition,1,unpaired,extended,chamber,1,1,1,4.74E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,33,acquisition,1,unpaired,extended,chamber,1,1,1,4.48E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,34,acquisition,1,unpaired,extended,chamber,1,1,1,4.25E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,35,acquisition,1,unpaired,extended,chamber,1,1,1,4.04E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,36,acquisition,1,unpaired,extended,chamber,1,1,1,3.85E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,37,acquisition,1,unpaired,extended,chamber,1,1,1,3.68E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,38,acquisition,1,unpaired,extended,chamber,1,1,1,3.51E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,39,acquisition,1,unpaired,extended,chamber,1,1,1,3.37E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,40,acquisition,1,unpaired,extended,chamber,1,1,1,3.23E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,41,acquisition,1,unpaired,extended,chamber,1,1,1,3.11E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,42,acquisition,1,unpaired,extended,chamber,1,1,1,2.99E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,43,acquisition,1,unpaired,extended,chamber,1,1,1,2.88E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,44,acquisition,1,unpaired,extended,chamber,1,1,1,2.78E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,45,acquisition,1,unpaired,extended,chamber,1,1,1,2.68E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,46,acquisition,1,unpaired,extended,chamber,1,1,1,2.59E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,47,acquisition,1,unpaired,extended,chamber,1,1,1,2.51E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,48,acquisition,1,unpaired,extended,chamber,1,1,1,2.43E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,49,acquisition,1,unpaired,extended,chamber,1,1,1,2.36E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,50,acquisition,1,unpaired,extended,chamber,1,1,1,2.29E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,51,acquisition,1,unpaired,extended,chamber,1,1,1,2.22E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,52,acquisition,1,unpaired,extended,chamber,1,1,1,2.16E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,53,acquisition,1,unpaired,extended,chamber,1,1,1,2.10E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,54,acquisition,1,unpaired,extended,chamber,1,1,1,2.04E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,55,acquisition,1,unpaired,extended,chamber,1,1,1,1.99E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,56,acquisition,1,unpaired,extended,chamber,1,1,1,1.94E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,57,acquisition,1,unpaired,extended,chamber,1,1,1,1.89E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,58,acquisition,1,unpaired,extended,chamber,1,1,1,1.85E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,59,acquisition,1,unpaired,extended,chamber,1,1,1,1.80E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,60,acquisition,1,unpaired,extended,chamber,1,1,1,1.76E-13,0,0,0,0,0,0,0,0
2,14,8.513495938,61,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999986858,1.31E-05,0,0,0,0,0,0,0,0
2,14,8.513495938,62,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999142,8.58E-07,0,0,0,0,0,0,0,0
2,14,8.513495938,63,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999823,1.77E-07,0,0,0,0,0,0,0,0
2,14,8.513495938,64,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999942,5.85E-08,0,0,0,0,0,0,0,0
2,14,8.513495938,65,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999975,2.50E-08,0,0,0,0,0,0,0,0
2,14,8.513495938,66,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999987,1.26E-08,0,0,0,0,0,0,0,0
2,14,8.513495938,67,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999993,7.06E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,68,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999996,4.31E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,69,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999997,2.80E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,70,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999998,1.91E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,71,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999999,1.36E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,72,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999999,9.96E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,73,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999999,7.51E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,74,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,0.999999999,5.80E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,75,devaluation_pellet,2,unpaired,extended,chamber,NaN,1,1,4.56E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,76,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999967,3.26E-08,0,0,0,0,0,0,0,0
2,14,8.513495938,77,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999992,8.23E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,78,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999996,3.65E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,79,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999998,2.04E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,80,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999999,1.29E-09,0,0,0,0,0,0,0,0
2,14,8.513495938,81,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999999,8.81E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,82,devaluation_injection,3,unpaired,extended,chamber,NaN,1,0.999999999,6.36E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,83,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,4.78E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,84,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,3.70E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,85,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,2.94E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,86,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,2.38E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,87,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,1.96E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,88,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,1.64E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,89,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,1.39E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,90,devaluation_injection,3,unpaired,extended,chamber,NaN,1,1,1.19E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,91,lever_test,4,unpaired,extended,chamber,1,NaN,1,1.67E-10,0,0,0,0,0,0,0,0
2,14,8.513495938,92,consumption_test,5,unpaired,extended,chamber,NaN,1,1,8.68E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,1,acquisition,1,unpaired,extended,chamber,1,0,1,0,0,0,0,0,0,0,0,0
3,14,6.486053573,2,acquisition,1,unpaired,extended,chamber,0,NaN,0.99999999,1.04E-08,0,0,0,0,0,0,0,0
3,14,6.486053573,3,acquisition,1,unpaired,extended,chamber,0,NaN,0.999999999,1.14E-09,0,0,0,0,0,0,0,0
3,14,6.486053573,4,acquisition,1,unpaired,extended,chamber,0,NaN,1,3.31E-10,0,0,0,0,0,0,0,0
3,14,6.486053573,5,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.46E-10,0,0,0,0,0,0,0,0
3,14,6.486053573,6,acquisition,1,unpaired,extended,chamber,0,NaN,1,8.03E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,7,acquisition,1,unpaired,extended,chamber,0,NaN,1,5.07E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,8,acquisition,1,unpaired,extended,chamber,0,NaN,1,3.50E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,9,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.58E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,10,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.99E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,11,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.60E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,12,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.31E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,13,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.11E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,14,acquisition,1,unpaired,extended,chamber,0,NaN,1,9.49E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,15,acquisition,1,unpaired,extended,chamber,0,NaN,1,8.26E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,16,acquisition,1,unpaired,extended,chamber,1,0,1,1.12E-11,0,0,0,0,0,0,0,0
3,14,6.486053573,17,acquisition,1,unpaired,extended,chamber,1,0,1,5.86E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,18,acquisition,1,unpaired,extended,chamber,0,NaN,1,6.02E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,19,acquisition,1,unpaired,extended,chamber,0,NaN,1,5.44E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,20,acquisition,1,unpaired,extended,chamber,0,NaN,1,4.95E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,21,acquisition,1,unpaired,extended,chamber,0,NaN,1,4.54E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,22,acquisition,1,unpaired,extended,chamber,1,0,1,2.79E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,23,acquisition,1,unpaired,extended,chamber,0,NaN,1,3.92E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,24,acquisition,1,unpaired,extended,chamber,0,NaN,1,3.64E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,25,acquisition,1,unpaired,extended,chamber,0,NaN,1,3.40E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,26,acquisition,1,unpaired,extended,chamber,0,NaN,1,3.19E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,27,acquisition,1,unpaired,extended,chamber,0,NaN,1,3.00E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,28,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.83E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,29,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.67E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,30,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.53E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,31,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.41E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,32,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.29E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,33,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.19E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,34,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.09E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,35,acquisition,1,unpaired,extended,chamber,0,NaN,1,2.01E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,36,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.92E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,37,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.85E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,38,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.78E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,39,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.71E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,40,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.65E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,41,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.60E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,42,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.54E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,43,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.49E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,44,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.45E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,45,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.40E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,46,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.36E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,47,acquisition,1,unpaired,extended,chamber,1,1,1,2.37E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,48,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.29E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,49,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.25E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,50,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.22E-12,0,0,0,0,0,0,0,0
3,14,6.486053573,51,acquisition,1,unpaired,extended,chamber,0,NaN,1,1.19E-12,0,0,0,0,0,0,0,0
